Order Date,Sales         
12/23/17,12.264         
12/23/17,218.352         
10/5/15,66.294         
10/5/15,291.168         
11/2/14,88.776         
1/22/16,110.376         
1/22/16,55.176         
7/11/17,30.32         
9/11/17,177.568         
9/11/17,19.44         
9/11/17,71.28         
9/11/17,1471.96         
9/11/17,79.96         
2/23/16,57.576         
1/22/16,26.336         
12/12/15,166.5         
12/12/15,360.38         
10/29/16,11.744         
5/28/17,247.44         
12/21/14,18.24         
11/24/16,25.35         
11/20/15,119.04         
11/20/15,22.14         
11/20/15,13.98         
5/29/17,43.41         
5/29/17,6.24         
5/29/17,465.16         
5/29/17,7.98         
12/2/14,2.394         
4/7/14,58.32         
4/7/14,200.97         
9/8/15,21.36         
9/9/17,9.856         
9/6/15,3.444         
11/2/17,384.592         
3/28/15,22.92         
8/13/15,11.36         
5/12/15,14.592         
7/23/17,41.4         
9/24/16,442.372         
5/5/17,34.5         
10/6/16,28.85         
11/3/14,3.488         
11/3/14,143.856         
10/1/15,311.98         
10/1/15,22.45         
12/2/17,39.992         
12/2/17,1159.056         
12/2/17,179.9         
12/11/17,116.312         
7/17/16,12.42         
7/17/16,428.4         
7/17/16,24.75         
7/17/16,87.71         
7/17/16,69.52         
7/17/16,20.784         
7/17/16,12.816         
5/12/17,5.904         
11/20/15,63.824         
11/20/15,141.552         
9/24/16,304.9         
9/24/16,563.24         
10/21/16,661.176         
10/24/16,239.976         
7/8/14,502.488         
7/8/14,196.704         
3/13/15,915.136         
3/13/15,327.76         
12/2/17,701.96         
4/22/15,88.776         
4/22/15,64.14         
9/16/14,33.552         
12/28/14,1737.18         
12/28/14,704.25         
12/28/14,141.76         
10/21/14,36.36         
11/30/17,25.83         
6/6/14,24.588         
6/6/14,13.984         
11/23/17,195.96         
6/18/17,74.352         
5/5/17,6.68         
11/4/16,17.584         
11/4/16,104.784         
11/4/16,47.952         
11/4/16,650.352         
11/4/16,629.184         
11/4/16,15.176         
9/11/14,127.95         
2/16/17,579.51         
2/16/17,14.99         
11/24/14,151.92         
11/24/14,196.62         
11/24/14,144.12         
11/24/14,15.96         
11/25/17,39.96         
11/25/17,34.08         
9/28/17,10.368         
10/13/14,7.752         
6/3/14,15.28         
6/17/14,65.97         
10/29/15,33.4         
10/29/15,210.84         
1/20/14,13.98         
1/20/14,272.94         
1/20/14,19.05         
1/20/14,247.716         
1/20/14,66.58         
1/20/14,43.92         
1/20/14,14.73         
1/20/14,29.7         
7/11/14,49.12         
7/11/14,18.28         
8/30/16,47.04         
8/30/16,339.96         
10/5/17,87.8         
10/5/17,221.382         
10/5/17,5199.96         
12/31/16,156.512         
3/7/15,119.85         
3/7/15,30.44         
3/7/15,69.28         
3/7/15,587.97         
10/20/17,24.55         
5/1/15,12.176         
5/1/15,37.32         
5/1/15,35.06         
9/3/17,108.4         
11/3/17,361.376         
9/13/15,2.412         
9/6/15,8.39         
9/6/15,337.98         
10/6/14,83.92         
1/23/17,19.68         
1/23/17,25.92         
1/23/17,6.48         
1/23/17,86.352         
12/10/15,56.3         
11/25/14,51.016         
11/21/17,150.8         
11/21/17,1039.992         
11/21/17,51.84         
4/4/17,41.22         
4/4/17,240.37         
4/4/17,119.02         
5/19/17,133.12         
10/3/16,38.08         
11/21/16,113.568         
10/3/17,83.92         
10/3/17,6.63         
10/3/17,371.97         
4/29/14,561.584         
4/29/14,99.92         
10/7/16,4.928         
12/15/16,14.76         
4/10/17,99.99         
4/10/17,286.15         
4/8/14,49.792         
3/29/16,299.975         
3/29/16,158.376         
1/15/17,32.784         
1/15/17,47.984         
1/15/17,62.592         
1/15/17,4.276         
1/30/14,10.56         
1/30/14,229.94         
2/7/15,311.15         
2/7/15,12.96         
12/14/16,14.62         
12/14/16,5.76         
12/14/16,21.48         
12/14/16,396.92         
12/14/16,17.15         
12/14/16,23.12         
10/31/17,5.248         
8/6/17,824.95         
8/6/17,24.64         
8/6/17,227.88         
5/30/17,241.96         
5/30/17,3.89         
5/30/17,8.01         
11/30/15,177.48         
8/31/17,569.568         
8/31/17,149.73         
5/14/17,899.43         
5/14/17,46.2         
5/14/17,47.952         
5/14/17,7.992         
5/14/17,76.864         
8/17/17,102.93         
8/17/17,98.16         
11/10/17,11.52         
8/21/17,83.88         
3/8/16,108.576         
3/8/16,5.984         
10/31/16,21.96         
10/31/16,368.97         
10/31/16,12.39         
10/31/16,332.94         
7/26/14,111.93         
10/24/15,454.272         
8/19/17,19.44         
5/23/16,8399.976         
5/23/16,6.294         
5/23/16,10.368         
5/23/16,122.382         
11/3/14,25.984         
11/3/14,945.036         
11/3/14,14.301         
11/3/14,410.352         
3/30/15,23.52         
3/30/15,180.96         
5/27/17,35         
5/27/17,477.15         
5/27/17,302.376         
12/14/17,974.988         
10/4/14,589.41         
10/13/16,34.7         
10/13/16,99.87         
10/13/16,37.94         
10/13/16,24.9         
10/13/16,82.26         
3/5/15,7.104         
3/4/17,103.5         
3/4/17,2.464         
3/4/17,8.72         
9/25/15,10.76         
9/25/15,45.68         
9/25/15,6.7         
12/19/15,158.376         
10/8/15,3.44         
7/31/17,56.56         
7/31/17,36.96         
8/5/14,135.99         
8/5/14,15.96         
5/14/17,3.76         
5/14/17,14.7         
5/14/17,37.2         
5/14/17,89.97         
5/14/17,261.96         
5/14/17,74         
9/22/16,13.28         
11/13/15,84.96         
5/22/17,68.46         
12/2/16,2079.4         
12/2/16,629.95         
12/2/16,72.42         
8/29/15,131.98         
8/29/15,114.52         
6/6/14,100.24         
3/18/16,871.8         
1/14/14,61.96         
6/3/17,4.554         
6/3/17,5.2         
6/3/17,205.992         
6/3/17,15.552         
6/3/17,503.96         
6/3/17,24.472         
6/3/17,241.568         
6/3/17,110.4         
6/3/17,384.768         
6/3/17,78.66         
6/3/17,45.36         
3/21/15,962.08         
3/21/15,12.843         
3/21/15,295.456         
9/19/17,32.4         
9/15/14,103.936         
11/20/16,289.568         
11/20/16,39.72         
11/20/16,244.768         
10/28/17,24         
10/28/17,15.552         
10/28/17,26.176         
7/24/15,20.94         
7/24/15,135.09         
7/24/15,279.86         
7/24/15,90.06         
11/2/14,539.964         
11/2/14,50.232         
11/2/14,19.242         
11/17/17,1247.64         
6/26/16,5.304         
10/9/16,19.136         
10/9/16,332.832         
12/20/17,279.9         
12/20/17,50.352         
12/20/17,34.02         
3/6/17,23.88         
3/6/17,11.52         
3/6/17,286.93         
3/6/17,206.384         
9/15/17,218.352         
9/15/17,529.9         
9/15/17,99.3         
9/15/17,108.96         
9/15/17,2.688         
1/16/17,5443.96         
1/16/17,302.67         
1/16/17,56.07         
7/7/16,10.08         
7/7/16,59.994         
7/7/16,5.715         
7/7/16,9.42         
12/23/16,1999.96         
12/22/14,216.4         
2/23/14,6.936         
2/23/14,4.428         
12/4/17,8.8         
12/4/17,142.8         
12/4/17,399.95         
11/17/14,2152.776         
11/17/14,4007.84         
10/20/14,328.59         
10/20/14,98.352         
10/25/15,158.99         
10/25/15,291.1         
11/16/17,73.68         
11/16/17,139.92         
11/16/17,107.88         
11/16/17,33.29         
5/14/17,58.17         
5/14/17,5.04         
5/14/17,24.784         
3/1/14,634.116         
3/1/14,17.472         
7/30/15,155.88         
11/1/15,327.564         
12/16/17,13.36         
12/16/17,158.9         
10/20/14,319.968         
10/20/14,505.32         
10/20/14,3.808         
10/20/14,8.682         
10/20/14,24.424         
6/5/15,1522.638         
7/21/16,419.9         
7/21/16,3.15         
3/31/17,33.62         
5/7/14,16.14         
5/7/14,194.25         
5/7/14,8.64         
5/7/14,872.32         
2/5/17,243.992         
2/5/17,7.12         
4/18/14,2.688         
4/18/14,317.058         
4/18/14,149.352         
4/18/14,227.976         
5/10/16,11.96         
11/25/16,563.4         
11/25/16,319.92         
3/3/17,1049.44         
3/3/17,170.352         
12/6/15,173.94         
8/25/14,1007.944         
10/22/16,6.68         
10/22/16,8.34         
10/22/16,101.94         
8/7/16,179.97         
7/21/17,101.94         
7/21/17,271.96         
7/21/17,8.8         
7/21/17,19.68         
7/21/17,302.94         
7/21/17,14.94         
7/21/17,231.72         
3/23/14,9.912         
4/30/15,34.65         
4/30/15,19.8         
6/13/16,33.568         
5/4/15,125.93         
4/23/17,11.76         
4/23/17,5.344         
6/6/14,1.365         
6/6/14,62.016         
12/2/14,60.72         
12/2/14,146.82         
12/2/14,239.84         
12/2/14,15.66         
6/17/17,146.352         
5/26/16,5.94         
5/26/16,45.36         
5/26/16,211.168         
5/26/16,484.704         
5/26/16,371.976         
3/10/15,89.82         
10/20/16,19.296         
4/21/15,191.96         
4/21/15,21.3         
4/21/15,469.95         
4/21/15,209.88         
6/17/16,239.666         
6/17/16,22.5         
6/17/16,219.84         
1/13/17,32.4         
1/13/17,209.94         
1/13/17,4164.05         
1/13/17,212.94         
9/6/14,41.88         
9/6/14,58.48         
1/19/15,102.438         
1/19/15,199.304         
12/14/14,6999.96         
5/23/14,12.96         
9/19/15,279.86         
10/2/15,7.38         
12/25/16,698.352         
12/25/16,1747.25         
5/6/16,54.48         
10/24/16,199.99         
5/6/17,68.541         
5/6/17,627.168         
5/6/17,122.12         
11/27/17,6.99         
11/27/17,107.424         
10/31/14,1421.664         
8/5/17,125.88         
8/5/17,79.78         
8/5/17,133.2         
8/10/15,438.368         
8/10/15,139.944         
8/10/15,133.472         
12/15/16,564.195         
12/15/16,87.168         
9/8/17,42.616         
9/8/17,319.984         
9/8/17,45.92         
9/8/17,21.184         
9/8/17,20.736         
9/8/17,213.43         
2/20/17,333.576         
2/20/17,31.992         
2/20/17,51.168         
2/20/17,10.64         
2/20/17,68.704         
2/20/17,386.91         
8/8/15,39.66         
8/8/15,113.92         
8/8/15,447.86         
10/26/17,356.85         
10/26/17,251.58         
7/14/16,219.84         
5/12/17,42.85         
5/12/17,6.16         
5/12/17,17         
5/12/17,87.4         
5/25/17,29.84         
8/23/14,49.568         
9/11/15,265.86         
9/5/15,67.96         
11/21/15,10.92         
11/21/15,83.9         
11/21/15,19.75         
11/21/15,393.54         
10/10/14,46.872         
9/2/17,10.9         
9/2/17,79.92         
9/2/17,146.82         
1/1/17,3.6         
11/5/14,20.04         
12/17/15,180.016         
12/17/15,41.552         
12/17/15,13.12         
5/14/15,1117.92         
3/10/17,111.96         
12/2/17,12.16         
7/31/17,17.52         
7/31/17,155.88         
8/11/17,477.51         
9/30/17,164.88         
8/26/16,47.97         
12/2/16,415.176         
12/2/16,35.232         
12/2/16,54.96         
7/21/17,16.34         
7/21/17,225.296         
7/21/17,50.352         
5/20/15,163.136         
5/20/15,6.408         
6/23/15,217.584         
6/23/15,5.43         
6/23/15,143.976         
9/10/16,519.68         
4/13/14,7.83         
11/14/15,883.84         
11/14/15,230.352         
12/9/16,273.92         
8/18/17,9.912         
12/14/17,266.352         
12/14/17,56.328         
12/14/17,39.264         
12/14/17,95.232         
4/8/16,30         
4/8/16,25.92         
4/8/16,159.92         
12/16/16,34.944         
9/19/17,149.95         
9/19/17,23.32         
9/19/17,16.74         
9/4/17,14.82         
9/12/16,10.47         
9/12/16,11.07         
9/12/16,20.704         
8/10/17,177.2         
11/4/16,50.496         
6/18/15,6.129         
6/18/15,643.136         
6/18/15,20.736         
7/4/14,177.536         
7/4/14,32.432         
12/20/15,11.696         
4/10/16,113.76         
4/10/16,579.51         
4/10/16,150.66         
4/10/16,48.032         
5/26/14,102.624         
5/26/14,359.772         
5/26/14,13.392         
7/6/17,122.136         
2/16/15,35.88         
6/16/17,479.952         
6/16/17,23.92         
11/13/17,629.95         
12/11/17,14.952         
12/11/17,17.94         
12/11/17,116.98         
6/28/16,121.96         
6/28/16,8.74         
6/28/16,61.96         
6/28/16,7.96         
6/28/16,275.24         
9/15/17,47.4         
9/15/17,512.96         
9/15/17,395.94         
9/15/17,81.96         
12/2/17,32.776         
6/26/17,272.94         
7/24/16,253.764         
9/2/16,29.24         
9/2/16,35.168         
9/2/16,1362.9         
4/20/17,317.058         
4/20/17,15.76         
4/20/17,14.56         
8/12/14,196.21         
9/19/17,35.4         
12/9/17,419.4         
12/9/17,13.005         
11/4/16,7.712         
11/4/16,4.176         
11/4/16,38.88         
3/29/15,17.64         
9/5/16,93.456         
1/28/17,449.91         
9/3/16,344.94         
9/3/16,14.76         
9/3/16,12.76         
9/3/16,58.48         
7/25/17,20.096         
7/25/17,37.752         
7/25/17,138.588         
7/25/17,259.92         
